route_id,service_id,trip_id,trip_headsign,direction_id,block_id
02-1381,22SEPB-UPEBus-Semaine-20,17951143-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245863
02-1381,22SEPB-UPEBus-Semaine-20,17951144-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245858
02-1381,22SEPB-UPEBus-Semaine-20,17951145-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245877
02-1381,22SEPB-UPEBus-Semaine-20,17951146-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245861
02-1381,22SEPB-UPEBus-Semaine-20,17951147-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245861
02-1381,22SEPB-UPEBus-Semaine-20,17951148-22SEPB-UPEBus-Semaine-20,"Place Islande",0,1245869
02-1381,22SEPB-UPEBus-Semaine-20,17951149-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245855
02-1381,22SEPB-UPEBus-Semaine-20,17951150-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245880
02-1381,22SEPB-UPEBus-Semaine-20,17951151-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245879
02-1381,22SEPB-UPEBus-Semaine-20,17951152-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245870
02-1381,22SEPB-UPEBus-Semaine-20,17951153-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245870
02-1381,22SEPB-UPEBus-Semaine-20,17951154-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245867
02-1381,22SEPB-UPEBus-Semaine-20,17951155-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245873
02-1381,22SEPB-UPEBus-Semaine-20,17951156-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245857
02-1381,22SEPB-UPEBus-Semaine-20,17951157-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245873
02-1381,22SEPB-UPEBus-Semaine-20,17951158-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245878
02-1381,22SEPB-UPEBus-Semaine-20,17951159-22SEPB-UPEBus-Semaine-20,"Place Islande",0,1245859
02-1381,22SEPB-UPEBus-Semaine-20,17951160-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245873
02-1381,22SEPB-UPEBus-Semaine-20,17951161-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245882
02-1381,22SEPB-UPEBus-Semaine-20,17951162-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245865
02-1381,22SEPB-UPEBus-Semaine-20,17951163-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245860
02-1381,22SEPB-UPEBus-Semaine-20,17951164-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245878
02-1381,22SEPB-UPEBus-Semaine-20,17951165-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245868
02-1381,22SEPB-UPEBus-Semaine-20,17951166-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245866
02-1381,22SEPB-UPEBus-Semaine-20,17951167-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245880
02-1381,22SEPB-UPEBus-Semaine-20,17951168-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245872
02-1381,22SEPB-UPEBus-Semaine-20,17951169-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951170-22SEPB-UPEBus-Semaine-20,"Place Islande",0,1245862
02-1381,22SEPB-UPEBus-Semaine-20,17951171-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245873
02-1381,22SEPB-UPEBus-Semaine-20,17951172-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245861
02-1381,22SEPB-UPEBus-Semaine-20,17951173-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245864
02-1381,22SEPB-UPEBus-Semaine-20,17951174-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951175-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245799
02-1381,22SEPB-UPEBus-Semaine-20,17951176-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245800
02-1381,22SEPB-UPEBus-Semaine-20,17951177-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245863
02-1381,22SEPB-UPEBus-Semaine-20,17951178-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245878
02-1381,22SEPB-UPEBus-Semaine-20,17951179-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245861
02-1381,22SEPB-UPEBus-Semaine-20,17951180-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951181-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245799
02-1381,22SEPB-UPEBus-Semaine-20,17951182-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245800
02-1381,22SEPB-UPEBus-Semaine-20,17951183-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245880
02-1381,22SEPB-UPEBus-Semaine-20,17951184-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951185-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245801
02-1381,22SEPB-UPEBus-Semaine-20,17951186-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245800
02-1381,22SEPB-UPEBus-Semaine-20,17951187-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245855
02-1381,22SEPB-UPEBus-Semaine-20,17951188-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245863
02-1381,22SEPB-UPEBus-Semaine-20,17951189-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245879
02-1381,22SEPB-UPEBus-Semaine-20,17951190-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245855
02-1381,22SEPB-UPEBus-Semaine-20,17951191-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245858
02-1381,22SEPB-UPEBus-Semaine-20,17951192-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245880
02-1381,22SEPB-UPEBus-Semaine-20,17951193-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245862
02-1381,22SEPB-UPEBus-Semaine-20,17951194-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245876
02-1381,22SEPB-UPEBus-Semaine-20,17951195-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245878
02-1381,22SEPB-UPEBus-Semaine-20,17951196-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245866
02-1381,22SEPB-UPEBus-Semaine-20,17951197-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245855
02-1381,22SEPB-UPEBus-Semaine-20,17951198-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245880
02-1381,22SEPB-UPEBus-Semaine-20,17951199-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245855
02-1381,22SEPB-UPEBus-Semaine-20,17951200-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245867
02-1381,22SEPB-UPEBus-Semaine-20,17951201-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245876
02-1381,22SEPB-UPEBus-Semaine-20,17951202-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245857
02-1381,22SEPB-UPEBus-Semaine-20,17951203-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245868
02-1381,22SEPB-UPEBus-Semaine-20,17951204-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245860
02-1381,22SEPB-UPEBus-Semaine-20,17951205-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245873
02-1381,22SEPB-UPEBus-Semaine-20,17951206-22SEPB-UPEBus-Semaine-20,"Place Islande",0,1245881
02-1381,22SEPB-UPEBus-Semaine-20,17951207-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245863
02-1381,22SEPB-UPEBus-Semaine-20,17951208-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245874
02-1381,22SEPB-UPEBus-Semaine-20,17951209-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245871
02-1381,22SEPB-UPEBus-Semaine-20,17951210-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245799
02-1381,22SEPB-UPEBus-Semaine-20,17951211-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245801
02-1381,22SEPB-UPEBus-Semaine-20,17951212-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245867
02-1381,22SEPB-UPEBus-Semaine-20,17951236-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951237-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245873
02-1381,22SEPB-UPEBus-Semaine-20,17951239-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245863
02-1381,22SEPB-UPEBus-Semaine-20,17951242-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245861
02-1381,22SEPB-UPEBus-Semaine-20,17951243-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245874
02-1381,22SEPB-UPEBus-Semaine-20,17951246-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245878
02-1381,22SEPB-UPEBus-Semaine-20,17951247-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245858
02-1381,22SEPB-UPEBus-Semaine-20,17951248-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245866
02-1381,22SEPB-UPEBus-Semaine-20,17951249-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951250-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245879
02-1381,22SEPB-UPEBus-Semaine-20,17951256-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245882
02-1381,22SEPB-UPEBus-Semaine-20,17951259-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245865
02-1381,22SEPB-UPEBus-Semaine-20,17951268-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245863
02-1381,22SEPB-UPEBus-Semaine-20,17951269-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245883
02-1381,22SEPB-UPEBus-Semaine-20,17951280-22SEPB-UPEBus-Semaine-20,"Place Islande",0,1245876
02-1381,22SEPB-UPEBus-Semaine-20,17951281-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951311-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245871
02-1381,22SEPB-UPEBus-Semaine-20,17951312-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245870
02-1381,22SEPB-UPEBus-Semaine-20,17951313-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245870
02-1381,22SEPB-UPEBus-Semaine-20,17951314-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245882
02-1381,22SEPB-UPEBus-Semaine-20,17951315-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245880
02-1381,22SEPB-UPEBus-Semaine-20,17951316-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245871
02-1381,22SEPB-UPEBus-Semaine-20,17951317-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245870
02-1381,22SEPB-UPEBus-Semaine-20,17951318-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245873
02-1381,22SEPB-UPEBus-Semaine-20,17951319-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951320-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245874
02-1381,22SEPB-UPEBus-Semaine-20,17951321-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245863
02-1381,22SEPB-UPEBus-Semaine-20,17951322-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245878
02-1381,22SEPB-UPEBus-Semaine-20,17951323-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245858
02-1381,22SEPB-UPEBus-Semaine-20,17951324-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245866
02-1381,22SEPB-UPEBus-Semaine-20,17951325-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245879
02-1381,22SEPB-UPEBus-Semaine-20,17951326-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245855
02-1381,22SEPB-UPEBus-Semaine-20,17951327-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245882
02-1381,22SEPB-UPEBus-Semaine-20,17951328-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245880
02-1381,22SEPB-UPEBus-Semaine-20,17951329-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245871
02-1381,22SEPB-UPEBus-Semaine-20,17951330-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245870
02-1381,22SEPB-UPEBus-Semaine-20,17951331-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245873
02-1381,22SEPB-UPEBus-Semaine-20,17951332-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951333-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245874
02-1381,22SEPB-UPEBus-Semaine-20,17951334-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245863
02-1381,22SEPB-UPEBus-Semaine-20,17951335-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245878
02-1381,22SEPB-UPEBus-Semaine-20,17951336-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245858
02-1381,22SEPB-UPEBus-Semaine-20,17951337-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245866
02-1381,22SEPB-UPEBus-Semaine-20,17951338-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245879
02-1381,22SEPB-UPEBus-Semaine-20,17951339-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245855
02-1381,22SEPB-UPEBus-Semaine-20,17951340-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245882
02-1381,22SEPB-UPEBus-Semaine-20,17951341-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245880
02-1381,22SEPB-UPEBus-Semaine-20,17951342-22SEPB-UPEBus-Semaine-20,"Elmerforst",1,1245871
02-1381,22SEPB-UPEBus-Semaine-20,17951343-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245882
02-1381,22SEPB-UPEBus-Semaine-20,17951344-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245880
02-1381,22SEPB-UPEBus-Semaine-20,17951345-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245871
02-1381,22SEPB-UPEBus-Semaine-20,17951346-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245870
02-1381,22SEPB-UPEBus-Semaine-20,17951347-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245873
02-1381,22SEPB-UPEBus-Semaine-20,17951348-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951349-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245874
02-1381,22SEPB-UPEBus-Semaine-20,17951350-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245863
02-1381,22SEPB-UPEBus-Semaine-20,17951351-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245878
02-1381,22SEPB-UPEBus-Semaine-20,17951352-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245858
02-1381,22SEPB-UPEBus-Semaine-20,17951353-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245866
02-1381,22SEPB-UPEBus-Semaine-20,17951354-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245879
02-1381,22SEPB-UPEBus-Semaine-20,17951355-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245855
02-1381,22SEPB-UPEBus-Semaine-20,17951356-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245882
02-1381,22SEPB-UPEBus-Semaine-20,17951357-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245880
02-1381,22SEPB-UPEBus-Semaine-20,17951358-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245871
02-1381,22SEPB-UPEBus-Semaine-20,17951359-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245870
02-1381,22SEPB-UPEBus-Semaine-20,17951360-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245873
02-1381,22SEPB-UPEBus-Semaine-20,17951361-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245875
02-1381,22SEPB-UPEBus-Semaine-20,17951362-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245874
02-1381,22SEPB-UPEBus-Semaine-20,17951363-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245863
02-1381,22SEPB-UPEBus-Semaine-20,17951364-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245878
02-1381,22SEPB-UPEBus-Semaine-20,17951365-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245858
02-1381,22SEPB-UPEBus-Semaine-20,17951366-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245866
02-1381,22SEPB-UPEBus-Semaine-20,17951367-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245879
02-1381,22SEPB-UPEBus-Semaine-20,17951368-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245855
02-1381,22SEPB-UPEBus-Semaine-20,17951369-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245882
02-1381,22SEPB-UPEBus-Semaine-20,17951370-22SEPB-UPEBus-Semaine-20,"Jardin des 2 Rives",0,1245880
50-1311,22SEPB-UPEBus-Samedi-00,17152732-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152733-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152734-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152735-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152736-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152737-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152738-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152739-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152740-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152741-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152742-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152743-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152744-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152745-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152746-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152747-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152748-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152749-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152750-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152751-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152752-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152753-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152754-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152755-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152756-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152757-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152758-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152759-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152760-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152761-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152762-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152763-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152764-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152765-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152766-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152767-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152768-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152769-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152770-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152771-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152772-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152773-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152774-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152775-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152776-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152777-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152778-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152779-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152780-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152781-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152782-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152783-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152784-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152785-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152786-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152787-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152788-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152789-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152790-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152791-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152792-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152793-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152794-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152795-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152796-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152797-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152798-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152799-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152800-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152801-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152802-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152803-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212918
